choice_numeric_unfiltered,trial_filter,stim_RT,stim_ACC,achoice,bchoice,cchoice,stim_choice,stim_choice_numeric,prob_1,prob_2,prob_3,best_choice,above_chance_diff,prob_switch_err,spont_switch_err,erratic_spont,explore_switch,error_NOS,perseverative
1,1,718,1,1,0,0,A,1,NaN,NaN,NaN,0,NaN,0,0,0,0,0,0
1,1,292,0,1,0,0,A,1,1,0,0,1,1,0,0,0,0,1,0
2,1,262,0,0,1,0,B,2,0.5,0,0,0,0.166666666666667,1,0,0,0,0,0
2,1,265,1,0,1,0,B,2,0.333333333333333,0,0,0,0,0,0,0,0,0,0
1,1,346,1,1,0,0,A,1,0.25,0.25,0,1,-0.416666666666667,0,0,0,0,0,0
2,1,102,1,0,1,0,B,2,0.4,0.2,0,0,-0.266666666666667,0,0,0,0,0,0
1,1,87,0,1,0,0,A,1,0.333333333333333,0.333333333333333,0,1,0.333333333333333,0,1,0,0,0,0
2,1,199,0,0,1,0,B,2,0.285714285714286,0.285714285714286,0,1,-0.0476190476190476,1,0,0,0,0,0
3,1,604,0,0,0,1,C,3,0.25,0.25,0,0,-0.0833333333333333,1,0,0,0,0,0
2,1,338,1,0,1,0,B,2,0.222222222222222,0.222222222222222,0,1,-0.111111111111111,0,0,0,0,0,0
1,1,392,1,1,0,0,A,1,0.2,0.3,0,0,-0.0333333333333333,0,0,0,0,0,0
1,1,392,1,1,0,0,A,1,0.2,0.3,0,0,-0.0333333333333333,0,0,0,0,0,0
3,1,417,0,0,0,1,C,3,0.3,0.3,0,0,-0.0333333333333333,0,1,0,0,0,0
2,1,356,0,0,1,0,B,2,0.3,0.3,0,1,0.3,0,0,0,0,0,0
2,1,312,0,0,1,0,B,2,0.3,0.2,0,0,-0.366666666666667,0,0,0,0,1,0
3,1,388,0,0,0,1,C,3,0.2,0.2,0,0,-0.133333333333333,0,0,0,0,0,0
2,1,380,1,0,1,0,B,2,0.2,0.1,0,0,-0.133333333333333,0,0,0,0,0,0
1,1,412,1,1,0,0,A,1,0.2,0.2,0,1,-0.133333333333333,0,0,0,0,0,0
2,1,394,1,0,1,0,B,2,0.3,0.2,0,0,-0.366666666666667,0,0,0,0,0,0
1,1,368,1,1,0,0,A,1,0.3,0.3,0,1,-0.0333333333333333,0,0,0,0,0,0
3,1,448,1,0,0,1,C,3,0.4,0.2,0,0,0.0666666666666667,0,0,0,0,0,0
2,1,389,0,0,1,0,B,2,0.3,0.2,0.1,0,0.3,0,1,0,0,0,0
3,1,464,1,0,0,1,C,3,0.2,0.2,0.1,0,-0.133333333333333,0,0,0,0,0,0
3,1,337,0,0,0,1,C,3,0.2,0.2,0.2,1,0.2,0,0,0,0,1,0
1,1,447,1,1,0,0,A,1,0.2,0.2,0.2,1,-0.466666666666667,0,0,0,0,0,0
1,1,419,1,1,0,0,A,1,0.3,0.2,0.2,1,-0.0333333333333333,0,0,0,0,0,0
1,1,369,1,1,0,0,A,1,0.4,0.2,0.2,1,0.0666666666666667,0,0,0,0,0,0
2,1,530,1,0,1,0,B,2,0.5,0.1,0.2,0,0.166666666666667,0,0,0,0,0,0
1,1,934,1,1,0,0,A,1,0.4,0.2,0.2,1,0.0666666666666667,0,0,0,0,0,0
3,1,514,1,0,0,1,C,3,0.5,0.1,0.2,0,0.166666666666667,0,0,0,0,0,0
3,1,582,1,0,0,1,C,3,0.4,0.1,0.3,0,0.0666666666666667,0,0,0,0,0,0
1,1,398,0,1,0,0,A,1,0.4,0.1,0.3,1,0.4,0,1,0,1,0,0
3,1,846,0,0,0,1,C,3,0.4,0.1,0.3,0,0.0666666666666667,1,0,0,0,0,0
3,1,521,0,0,0,1,C,3,0.4,0.1,0.2,0,0.0666666666666667,0,0,0,0,1,0
3,1,569,0,0,0,1,C,3,0.4,0.1,0.2,0,0.4,0,0,0,0,1,0
1,1,394,0,1,0,0,A,1,0.3,0.1,0.2,1,0.3,0,0,0,0,0,0
2,1,627,0,0,1,0,B,2,0.2,0.1,0.2,0,0.2,1,0,0,0,0,0
1,1,463,0,1,0,0,A,1,0.1,0.1,0.2,0,0.2,0,0,0,0,0,0
2,1,400,0,0,1,0,B,2,0.1,0,0.2,0,-0.133333333333333,0,0,0,0,0,0
2,1,586,0,0,1,0,B,2,0,0,0.2,0,0.2,0,0,0,0,1,0
2,1,400,0,0,1,0,B,2,0,0,0.1,0,0.1,0,0,0,0,1,0
3,1,221,0,0,0,1,C,3,0,0,0,1,-0.333333333333333,0,0,0,0,0,0
1,1,311,0,1,0,0,A,1,0,0,0,1,0,1,0,0,0,0,0
1,1,163,0,1,0,0,A,1,0,0,0,1,0,0,0,0,0,1,0
1,1,421,1,1,0,0,A,1,0,0,0,1,-0.666666666666667,0,0,0,0,0,0
2,1,345,1,0,1,0,B,2,0.1,0,0,0,-0.233333333333333,0,0,0,0,0,0
1,1,565,0,1,0,0,A,1,0.1,0.1,0,1,0.1,0,1,0,0,0,0
1,1,825,0,1,0,0,A,1,0.1,0.1,0,1,-0.233333333333333,0,0,0,0,1,0
2,1,557,1,0,1,0,B,2,0.1,0.1,0,1,-0.233333333333333,0,0,0,0,0,0
1,1,426,0,1,0,0,A,1,0.1,0.2,0,0,0.2,0,1,1,0,0,0
3,1,401,1,0,0,1,C,3,0.1,0.2,0,0,-0.133333333333333,0,0,0,0,0,0
3,1,547,0,0,0,1,C,3,0.1,0.2,0.1,0,0.2,0,0,0,0,1,0
3,1,567,0,0,0,1,C,3,0.1,0.2,0.1,0,0.2,0,0,0,0,1,0
