choice_numeric_unfiltered,trial_filter,stim_RT,stim_ACC,achoice,bchoice,cchoice,stim_choice,stim_choice_numeric,prob_1,prob_2,prob_3,best_choice,above_chance_diff,prob_switch_err,spont_switch_err,erratic_spont,explore_switch,error_NOS,perseverative
3,1,2452,0,0,0,1,C,3,NaN,NaN,NaN,0,NaN,0,0,0,0,0,0
2,1,751,0,0,1,0,B,2,0,0,0,1,0,0,0,0,0,0,0
1,1,1222,0,1,0,0,A,1,0,0,0,1,-0.333333333333333,1,0,0,0,0,0
3,1,561,1,0,0,1,C,3,0,0,0,1,-0.333333333333333,0,0,0,0,0,0
1,1,535,1,1,0,0,A,1,0,0,0.25,0,-0.416666666666667,0,0,0,0,0,0
2,1,512,1,0,1,0,B,2,0.2,0,0.2,0,-0.466666666666667,0,0,0,0,0,0
3,1,454,0,0,0,1,C,3,0.166666666666667,0.166666666666667,0.166666666666667,1,0.166666666666667,0,1,0,0,0,0
2,1,675,1,0,1,0,B,2,0.142857142857143,0.142857142857143,0.142857142857143,1,-0.19047619047619,0,0,0,0,0,0
2,1,465,1,0,1,0,B,2,0.125,0.25,0.125,1,-0.0833333333333333,0,0,0,0,0,0
1,1,473,1,1,0,0,A,1,0.111111111111111,0.333333333333333,0.111111111111111,0,0,0,0,0,0,0,0
1,1,499,1,1,0,0,A,1,0.2,0.3,0.1,0,-0.0333333333333333,0,0,0,0,0,0
1,1,486,1,1,0,0,A,1,0.3,0.3,0.1,1,-0.0333333333333333,0,0,0,0,0,0
3,1,397,0,0,0,1,C,3,0.4,0.3,0.1,0,0.0666666666666667,0,1,1,0,0,0
2,1,441,0,0,1,0,B,2,0.4,0.3,0.1,0,0.4,0,0,0,0,0,0
2,1,456,1,0,1,0,B,2,0.4,0.3,0,0,-0.266666666666667,0,0,0,0,0,0
2,1,380,1,0,1,0,B,2,0.3,0.4,0,1,0.0666666666666667,0,0,0,0,0,0
3,1,239,1,0,0,1,C,3,0.3,0.4,0,0,0.0666666666666667,0,0,0,0,0,0
1,1,465,1,1,0,0,A,1,0.3,0.4,0.1,0,0.0666666666666667,0,0,0,0,0,0
2,1,322,1,0,1,0,B,2,0.4,0.3,0.1,0,-0.266666666666667,0,0,0,0,0,0
